Column1,Column2,Column3,Column4,Column5,Column6,Column7
Marcus Davis,"5' 10""",170 lbs.,"70""",Southpaw,"Aug 24, 1973",http://ufcstats.com/fighter-details/b7d524c77c27389b
Marcus Hicks,"5' 6""",155 lbs.,"64""",Southpaw,"Nov 25, 1975",http://ufcstats.com/fighter-details/e69c5ce12f4e762b
Marcus Jones,"6' 6""",265 lbs.,--,Orthodox,"Aug 15, 1973",http://ufcstats.com/fighter-details/8fa2b06572365321
Marcus Kowal,--,135 lbs.,--,,--,http://ufcstats.com/fighter-details/ad0e42800a0d8977
Marcus LeVesseur,"5' 9""",155 lbs.,"70""",Southpaw,"Jul 17, 1982",http://ufcstats.com/fighter-details/182f2b78582de3d8
Marcus Silveira,"6' 3""",242 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/f717b6002486f73f
Maria Oliveira,"5' 5""",115 lbs.,"69""",Orthodox,"Dec 12, 1996",http://ufcstats.com/fighter-details/37d752ec41ed84bb
Maria Rios,"5' 5""",125 lbs.,--,,"May 31, 1983",http://ufcstats.com/fighter-details/9ec12134b1515f12
Maria Silva,"5' 3""",115 lbs.,"65""",Orthodox,"Dec 19, 1995",http://ufcstats.com/fighter-details/4408865b4e65e374
Marilia Santos,"5' 4""",125 lbs.,--,Orthodox,"Dec 12, 1992",http://ufcstats.com/fighter-details/4cb79988b2a9bd07
Marina Rodriguez,"5' 6""",115 lbs.,"65""",Orthodox,"Apr 29, 1987",http://ufcstats.com/fighter-details/cd2c4d30c6e13b47
Mario Bautista,"5' 9""",135 lbs.,"69""",Switch,"Jul 01, 1993",http://ufcstats.com/fighter-details/bc711b6dd95c1af6
Mario Miranda,"6' 3""",185 lbs.,"74""",Orthodox,"Jul 12, 1979",http://ufcstats.com/fighter-details/df2bf09c99594848
Mario Neto,"6' 0""",229 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/1209b5134401ca53
Mario Rivera,"5' 10""",170 lbs.,--,,--,http://ufcstats.com/fighter-details/0f7210aa8d61af8d
Mario Soto,"6' 0""",145 lbs.,--,,--,http://ufcstats.com/fighter-details/cac3aaa66c20bee1
Mario Sousa,"6' 3""",185 lbs.,"79""",Orthodox,"Oct 20, 1996",http://ufcstats.com/fighter-details/72782745eb47161a
Mario Sperry,"6' 2""",205 lbs.,--,Orthodox,"Sep 28, 1966",http://ufcstats.com/fighter-details/5f2197acaba7d5ef
Marion Reneau,"5' 6""",135 lbs.,"68""",Orthodox,"Jun 20, 1977",http://ufcstats.com/fighter-details/c7d297714d9ab1a4
Marius Enache,"5' 11""",155 lbs.,--,,"Oct 16, 1975",http://ufcstats.com/fighter-details/e3f443e4cbc3da8f
Marius Zaromskis,"5' 9""",170 lbs.,--,Orthodox,"Jul 30, 1980",http://ufcstats.com/fighter-details/abcf7e55a0a9ed89
Mariusz Ksiazkiewicz,"6' 3""",185 lbs.,"75""",Southpaw,"Oct 04, 1989",http://ufcstats.com/fighter-details/ab16537dd1e5e81d
Mariya Agapova,"5' 6""",125 lbs.,"68""",Southpaw,"Apr 07, 1997",http://ufcstats.com/fighter-details/a08ddd04eaffd81d
Mark Bocek,"5' 8""",155 lbs.,"75""",Orthodox,"Oct 24, 1981",http://ufcstats.com/fighter-details/cf9d24e4bd0cf2ce
Mark Cherico,"5' 7""",145 lbs.,"69""",Orthodox,"May 12, 1986",http://ufcstats.com/fighter-details/79a193111e3bc99b
Mark Coleman,"6' 1""",205 lbs.,"75""",Orthodox,"Dec 20, 1964",http://ufcstats.com/fighter-details/21b8a0f5c231096f
Mark De La Rosa,"5' 6""",135 lbs.,"65""",Orthodox,"Aug 31, 1994",http://ufcstats.com/fighter-details/f57dd0bfa8c17813
Mark Dickman,"5' 9""",145 lbs.,--,,"Jul 19, 1984",http://ufcstats.com/fighter-details/2482ef3331a82e75
Mark Eddiva,"5' 8""",145 lbs.,"68""",Orthodox,"Feb 16, 1986",http://ufcstats.com/fighter-details/40ff198adda94b9f
Mark Godbeer,"6' 4""",240 lbs.,"77""",Orthodox,"Nov 22, 1983",http://ufcstats.com/fighter-details/ad56b3f00ca38dfd
Mark Hall,"6' 0""",190 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/18524b46c570730b
Mark Holst,"6' 0""",155 lbs.,--,Orthodox,"Aug 14, 1985",http://ufcstats.com/fighter-details/c11f50e9c1513ce9
Mark Hominick,"5' 8""",145 lbs.,"68""",Orthodox,"Jul 22, 1982",http://ufcstats.com/fighter-details/0a97691039c4bbfb
Mark Hughes,"5' 9""",205 lbs.,--,Southpaw,"Oct 13, 1973",http://ufcstats.com/fighter-details/d62bb4d84a7267ba
Mark Hunt,"5' 10""",265 lbs.,"72""",Orthodox,"Mar 23, 1974",http://ufcstats.com/fighter-details/eef9b891edbd4604
Mark Kerr,"6' 3""",266 lbs.,--,Switch,"Dec 21, 1968",http://ufcstats.com/fighter-details/a7b48e18ca27795d
Mark Madsen,"5' 8""",155 lbs.,"72""",Orthodox,"Sep 23, 1984",http://ufcstats.com/fighter-details/da0995f19b749cfa
Mark Munoz,"6' 0""",185 lbs.,"71""",Orthodox,"Feb 09, 1978",http://ufcstats.com/fighter-details/179f1948dc234f1f
Mark Robinson,"6' 0""",265 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/4604ab1de9058474
Mark Scanlon,"5' 9""",170 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/771b60ff889661c8
Mark Schultz,"5' 9""",200 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/c1684f00c626f4c0
Mark Striegl,"5' 8""",135 lbs.,"70""",Southpaw,"Jun 23, 1988",http://ufcstats.com/fighter-details/ef1182eb28c17d4e
Mark Vorgeas,"5' 10""",135 lbs.,--,,--,http://ufcstats.com/fighter-details/ef0344ed552d8a22
Mark Weir,"6' 2""",185 lbs.,--,Southpaw,"Sep 19, 1967",http://ufcstats.com/fighter-details/9ccdd2ce45903f34
Marko Damiani,"6' 0""",170 lbs.,--,,--,http://ufcstats.com/fighter-details/6e9b5c74c0860deb
Markus Perez,"6' 1""",185 lbs.,"73""",Orthodox,"Jun 22, 1988",http://ufcstats.com/fighter-details/2ac4628c08ec5125
Marloes Coenen,"5' 9""",145 lbs.,"67""",,"Mar 31, 1981",http://ufcstats.com/fighter-details/0b77a05bcbd2de74
Marlon Moraes,"5' 6""",135 lbs.,"67""",Orthodox,"Apr 26, 1988",http://ufcstats.com/fighter-details/fea79f9bc8c68769
Marlon Sims,--,170 lbs.,--,,--,http://ufcstats.com/fighter-details/9eedac48b497de5a
Marlon Vera,"5' 8""",135 lbs.,"70""",Switch,"Dec 02, 1992",http://ufcstats.com/fighter-details/7c7332319c14094c
Marnic Mann,"5' 0""",115 lbs.,--,,--,http://ufcstats.com/fighter-details/b6203e0492a9336c
Marques Daniels,--,155 lbs.,--,,--,http://ufcstats.com/fighter-details/55a80a9365bc107d
Martin Bravo,"5' 8""",145 lbs.,"71""",Southpaw,"Sep 21, 1993",http://ufcstats.com/fighter-details/9c44f290f5726d95
Martin Buday,"6' 4""",265 lbs.,"77""",Orthodox,"Nov 11, 1991",http://ufcstats.com/fighter-details/8eb046f83e82bf26
Martin Buschkamp,"5' 9""",145 lbs.,--,Orthodox,"Jan 06, 1991",http://ufcstats.com/fighter-details/8fc30d8cebb17116
Martin Day,"5' 10""",145 lbs.,"73""",Orthodox,"Nov 10, 1988",http://ufcstats.com/fighter-details/ea3dcc417c322064
Martin Kampmann,"6' 0""",170 lbs.,"72""",Orthodox,"Apr 17, 1982",http://ufcstats.com/fighter-details/8b69839f3555a67b
Martin Sano,"5' 11""",170 lbs.,"75""",Orthodox,"May 30, 1991",http://ufcstats.com/fighter-details/16a64f93f6678b7b
Martin Svensson,"6' 1""",155 lbs.,--,,"Apr 25, 1985",http://ufcstats.com/fighter-details/bcad7223af3c19da
Marvin Eastman,"5' 9""",185 lbs.,"73""",Orthodox,"Jun 08, 1971",http://ufcstats.com/fighter-details/05866d8c3a321856
Marvin Maldonado,"5' 6""",135 lbs.,--,,--,http://ufcstats.com/fighter-details/e5ce754b01f922be
Marvin Vettori,"6' 0""",205 lbs.,"74""",Southpaw,"Sep 20, 1993",http://ufcstats.com/fighter-details/7acbb0972e75281a
Maryna Moroz,"5' 7""",125 lbs.,"67""",Orthodox,"Sep 08, 1991",http://ufcstats.com/fighter-details/b4192a975027aab6
Masaaki Satake,"6' 1""",220 lbs.,--,Orthodox,"Aug 17, 1965",http://ufcstats.com/fighter-details/f4a031ac205ac580
Masakatsu Funaki,"6' 0""",185 lbs.,--,Southpaw,"Mar 13, 1969",http://ufcstats.com/fighter-details/aa3153a9941b4d44
Masakatsu Okuda,--,--,--,,--,http://ufcstats.com/fighter-details/02a65a55f25fb4f3
Masakazu Imanari,"5' 4""",139 lbs.,--,Southpaw,"Feb 10, 1976",http://ufcstats.com/fighter-details/a4dd5c9a75763295
Masanori Kanehara,"5' 7""",135 lbs.,"67""",Orthodox,"Nov 19, 1982",http://ufcstats.com/fighter-details/f3a078277b3b8ff4
Masanori Suda,"5' 9""",183 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/3a7513372f79c8c8
Masanori Tonooka,"5' 8""",185 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/9de7c97e1c0d7927
Masio Fullen,"5' 10""",145 lbs.,"70""",Orthodox,"Oct 06, 1986",http://ufcstats.com/fighter-details/4638cc6479cc0afe
Mason Fowler,"5' 11""",170 lbs.,--,,--,http://ufcstats.com/fighter-details/d745d4146be48679
Mason Jones,"5' 10""",155 lbs.,"74""",Orthodox,"Apr 26, 1995",http://ufcstats.com/fighter-details/f6ad6a1e4d600e0d
Masutatsu Yano,"5' 9""",198 lbs.,--,Orthodox,"Jul 11, 1975",http://ufcstats.com/fighter-details/d56caaa5e123f518
Matej Penaz,--,185 lbs.,--,,"Oct 14, 1996",http://ufcstats.com/fighter-details/abd64006fd37298d
Mateus Mendonca,"5' 6""",135 lbs.,--,,"Jan 17, 1999",http://ufcstats.com/fighter-details/48812daf291a4e23
Mateusz Gamrot,"5' 10""",155 lbs.,"70""",Southpaw,"Dec 11, 1990",http://ufcstats.com/fighter-details/72db2a14ffa73ece
Mateusz Rebecki,--,155 lbs.,--,,"Nov 03, 1992",http://ufcstats.com/fighter-details/849c5d9979df5357
Matheus Nicolau,"5' 6""",125 lbs.,"66""",Orthodox,"Jan 06, 1993",http://ufcstats.com/fighter-details/1a31ef98efce7a79
Matheus Scheffel,"6' 2""",205 lbs.,"75""",Orthodox,"Nov 04, 1992",http://ufcstats.com/fighter-details/a296ad1d238d97df
Mats Nilsson,"6' 1""",170 lbs.,--,Orthodox,"Dec 05, 1983",http://ufcstats.com/fighter-details/a9bcf8717dd12532
Matt Andersen,"6' 2""",230 lbs.,--,Southpaw,"May 29, 1971",http://ufcstats.com/fighter-details/8738eacd62e82a32
Matt Arroyo,"5' 10""",170 lbs.,"72""",Orthodox,"Sep 01, 1982",http://ufcstats.com/fighter-details/de62052b2ede65ba
Matt Bessette,"5' 10""",145 lbs.,"70""",Orthodox,"Dec 28, 1984",http://ufcstats.com/fighter-details/0b8d512c79b4baf3
Matt Brown,"6' 0""",170 lbs.,"75""",Orthodox,"Jan 10, 1981",http://ufcstats.com/fighter-details/31123249b0bbf52e
Matt Dixon,"5' 10""",170 lbs.,"75""",Switch,"Oct 09, 1995",http://ufcstats.com/fighter-details/1db445a4468447d0
Matt Dwyer,"6' 4""",170 lbs.,"76""",Orthodox,"Dec 17, 1989",http://ufcstats.com/fighter-details/8f0d576beba1cfcd
Matt Foki,"5' 7""",220 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/5de61b03868035ff
Matt Frevola,"5' 9""",155 lbs.,"71""",Orthodox,"Jun 11, 1990",http://ufcstats.com/fighter-details/dccb63727f2f5f74
Matt Grice,"5' 8""",145 lbs.,"70""",Orthodox,"Jul 29, 1981",http://ufcstats.com/fighter-details/bfc2fc38a0e20211
Matt Hamill,"6' 1""",205 lbs.,"76""",Orthodox,"Oct 05, 1976",http://ufcstats.com/fighter-details/98b80a717b9bda17
Matt Helm,--,155 lbs.,--,,--,http://ufcstats.com/fighter-details/cacfd51b8e97ace0
Matt Hobar,"5' 10""",135 lbs.,"70""",Southpaw,"Jan 07, 1987",http://ufcstats.com/fighter-details/b57edace7b647f07
Matt Horning,"5' 4""",125 lbs.,--,,--,http://ufcstats.com/fighter-details/21632ba272c0785a
Matt Horwich,"6' 1""",185 lbs.,--,Orthodox,"Oct 02, 1978",http://ufcstats.com/fighter-details/049d698d773eb3e1
Matt Hughes,"5' 9""",170 lbs.,"73""",Switch,"Oct 13, 1973",http://ufcstats.com/fighter-details/621a6c59f88a44fe
Matt Kovacs,"6' 0""",244 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/8fbcd82bf7f352bf
Matt Lee,"5' 11""",155 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/d9e3743bae8d703d
Matt Lindland,"6' 0""",185 lbs.,"74""",Southpaw,"May 17, 1970",http://ufcstats.com/fighter-details/0e041d43a47d2e4b
Matt Lucas,"6' 1""",205 lbs.,--,,--,http://ufcstats.com/fighter-details/668222c99c5c311d
Matt Mitrione,"6' 3""",265 lbs.,"82""",Switch,"Jul 15, 1978",http://ufcstats.com/fighter-details/ba280572acfba13f
Matt Pedro,--,--,--,,--,http://ufcstats.com/fighter-details/f354c50b8d63d9b3
Matt Ramirez,"5' 5""",125 lbs.,--,,--,http://ufcstats.com/fighter-details/96c05ba5ab9eccaf
Matt Ricehouse,--,155 lbs.,--,,"Mar 11, 1987",http://ufcstats.com/fighter-details/343d57cde1a14338
Matt Sayles,"5' 7""",155 lbs.,"68""",Orthodox,"Feb 21, 1994",http://ufcstats.com/fighter-details/5b8ba8f5512893b1
Matt Schnell,"5' 8""",125 lbs.,"70""",Orthodox,"Jan 15, 1990",http://ufcstats.com/fighter-details/67c1d46f4ed16f9e
Matt Secor,"6' 0""",170 lbs.,--,,"Sep 26, 1986",http://ufcstats.com/fighter-details/d1ce40aca99a9b70
Matt Serra,"5' 6""",170 lbs.,"68""",Orthodox,"Jun 02, 1974",http://ufcstats.com/fighter-details/86dfed7cc24a9fa7
Matt Skelton,"6' 3""",265 lbs.,--,Orthodox,"Jan 23, 1967",http://ufcstats.com/fighter-details/caced97768818230
Matt Van Buren,"6' 5""",205 lbs.,--,,"Jun 12, 1986",http://ufcstats.com/fighter-details/7b39035fae7268b8
Matt Veach,"5' 11""",155 lbs.,--,Orthodox,"May 31, 1981",http://ufcstats.com/fighter-details/5731cc327790b731
Matt Wiman,"5' 10""",155 lbs.,"68""",Orthodox,"Sep 19, 1983",http://ufcstats.com/fighter-details/eb29176b03dfa888
Matthew Lopez,"5' 7""",135 lbs.,"69""",Southpaw,"Jan 21, 1987",http://ufcstats.com/fighter-details/2fc7e9701642ca38
Matthew Riddle,"6' 1""",170 lbs.,"76""",Southpaw,"Jan 14, 1986",http://ufcstats.com/fighter-details/d023ae89a2a4a41e
Matthew Semelsberger,"6' 1""",170 lbs.,"75""",Switch,"Nov 23, 1992",http://ufcstats.com/fighter-details/4aa58269d0664b5b
Maurice Eazel,"5' 7""",135 lbs.,--,,--,http://ufcstats.com/fighter-details/4acb99524a9a81ab
Maurice Greene,"6' 7""",258 lbs.,"80""",Orthodox,"Jul 05, 1986",http://ufcstats.com/fighter-details/068f8a189a47fea6
Maurice Mitchell,"5' 9""",145 lbs.,--,Orthodox,"Jun 29, 1987",http://ufcstats.com/fighter-details/568bebed6366b667
Maurice Smith,"6' 2""",221 lbs.,--,Orthodox,"Dec 13, 1961",http://ufcstats.com/fighter-details/33e33d51f289d2a1
Mauricio Alonso,"6' 2""",170 lbs.,--,,"Feb 27, 1980",http://ufcstats.com/fighter-details/c6bf75775b278ed8
Mauricio Rua,"6' 1""",205 lbs.,"76""",Orthodox,"Nov 25, 1981",http://ufcstats.com/fighter-details/140745cbbcb023ac
Max Griffin,"5' 11""",170 lbs.,"76""",Orthodox,"Nov 29, 1985",http://ufcstats.com/fighter-details/b0d6a1d8ac3d563d
Max Holloway,"5' 11""",145 lbs.,"69""",Orthodox,"Dec 04, 1991",http://ufcstats.com/fighter-details/150ff4cc642270b9
Max Martyniouk,--,155 lbs.,--,,--,http://ufcstats.com/fighter-details/69d3fa376ff2595e
Max Mustaki,"6' 0""",155 lbs.,--,Orthodox,"Nov 07, 1987",http://ufcstats.com/fighter-details/f4c40f8a64d3151d
Max Rohskopf,"6' 1""",155 lbs.,"71""",Orthodox,"Sep 27, 1994",http://ufcstats.com/fighter-details/59a27d2e6d0802ac
Maxim Grishin,"6' 3""",205 lbs.,"78""",Orthodox,"May 02, 1984",http://ufcstats.com/fighter-details/950d0ef5c17157c5
Maximo Blanco,"5' 8""",145 lbs.,"71""",Orthodox,"Oct 16, 1983",http://ufcstats.com/fighter-details/4a1329cc8eb0928a
Mayana Kellem,"5' 5""",135 lbs.,--,Orthodox,"Jul 07, 1981",http://ufcstats.com/fighter-details/c788481ae19e798d
Maycee Barber,"5' 5""",125 lbs.,"65""",Switch,"May 18, 1998",http://ufcstats.com/fighter-details/6a740daf1b279661
Mayra Bueno Silva,"5' 6""",125 lbs.,"66""",Orthodox,"Aug 22, 1991",http://ufcstats.com/fighter-details/cc8c623cca88f54f
Megan Anderson,"6' 0""",145 lbs.,"72""",Orthodox,"Feb 11, 1990",http://ufcstats.com/fighter-details/a0e75f4a13eb73f1
Megumi Fujii,"5' 3""",113 lbs.,--,,"Apr 26, 1974",http://ufcstats.com/fighter-details/fb6c531726447ff3
Mehdi Baghdad,"6' 1""",155 lbs.,--,Orthodox,"Apr 13, 1985",http://ufcstats.com/fighter-details/e4d2564ea0e34e2b
Melchor Manibusan,"5' 5""",154 lbs.,--,Southpaw,"Dec 27, 1976",http://ufcstats.com/fighter-details/b6c6d1731ff00eeb
Melinda Fabian,"5' 6""",125 lbs.,"66""",,"Jun 25, 1987",http://ufcstats.com/fighter-details/8c020156779f7888
Melissa Gatto,"5' 5""",125 lbs.,"69""",Orthodox,"Feb 05, 1996",http://ufcstats.com/fighter-details/a4a80dd7336ffd59
Melissa Martinez,--,115 lbs.,--,,--,http://ufcstats.com/fighter-details/3f4c3bc822bea45d
Melsik Baghdasaryan,"5' 9""",145 lbs.,"70""",Southpaw,"Jan 28, 1992",http://ufcstats.com/fighter-details/a52bc1e62cf0b7c6
Melton Bowen,"6' 0""",225 lbs.,--,Orthodox,"Jul 16, 1969",http://ufcstats.com/fighter-details/81ca2c245b19b3c5
Melvin Guillard,"5' 9""",155 lbs.,"71""",Orthodox,"Mar 30, 1983",http://ufcstats.com/fighter-details/ccd1299e0345e0ce
Melvin Manhoef,"5' 9""",185 lbs.,--,Orthodox,"May 11, 1976",http://ufcstats.com/fighter-details/e5767ed355a937c2
Merab Dvalishvili,"5' 6""",135 lbs.,"68""",Orthodox,"Jan 10, 1991",http://ufcstats.com/fighter-details/c03520b5c88ed6b4
Merritt Warren,"5' 10""",155 lbs.,--,Southpaw,--,http://ufcstats.com/fighter-details/1e47dba648ea438c
Micah Miller,"6' 0""",145 lbs.,--,Orthodox,"Feb 14, 1987",http://ufcstats.com/fighter-details/3ff0d0dc7a14bb50
Michael Bisping,"6' 1""",185 lbs.,"75""",Orthodox,"Feb 28, 1979",http://ufcstats.com/fighter-details/2b93ebd9f5417ad2
Michael Bravo,--,155 lbs.,--,,--,http://ufcstats.com/fighter-details/dc63542668295c23
Michael Byrnes,"5' 11""",155 lbs.,--,,"Jul 17, 1990",http://ufcstats.com/fighter-details/87f0b37f153cf497
Michael Chandler,"5' 8""",155 lbs.,"71""",Orthodox,"Apr 24, 1986",http://ufcstats.com/fighter-details/4b93a88f3b1de35b
Michael Chiesa,"6' 1""",170 lbs.,"75""",Southpaw,"Dec 07, 1987",http://ufcstats.com/fighter-details/c58f51dedb310998
Michael Cora,"6' 1""",170 lbs.,"77""",Southpaw,"Aug 24, 1989",http://ufcstats.com/fighter-details/2b91eff985b532cd
Michael Diaz,--,260 lbs.,--,,--,http://ufcstats.com/fighter-details/5e7a48e469770615
Michael Graves,"5' 10""",170 lbs.,"71""",Orthodox,"Jan 08, 1991",http://ufcstats.com/fighter-details/3f1d23b01c552a13
Michael Johnson,"5' 10""",155 lbs.,"73""",Southpaw,"Jun 04, 1986",http://ufcstats.com/fighter-details/511e82663651438d
Michael Knaap,"6' 2""",220 lbs.,--,Orthodox,"Feb 27, 1984",http://ufcstats.com/fighter-details/02f0e04acf102ea9
Michael Kuiper,"6' 0""",185 lbs.,"73""",Orthodox,"Jun 07, 1989",http://ufcstats.com/fighter-details/b7f38813485745da
Michael Lerma,--,--,--,,--,http://ufcstats.com/fighter-details/f1fd8ec1023c89b3
Michael Lombardo,"6' 0""",170 lbs.,"72""",Orthodox,"Apr 03, 1990",http://ufcstats.com/fighter-details/6d6b9a6cb063b60d
Michael Mangan,--,155 lbs.,--,,--,http://ufcstats.com/fighter-details/9297ce6eee046f7a
Michael McBride,"6' 1""",155 lbs.,--,Orthodox,"Mar 09, 1986",http://ufcstats.com/fighter-details/443f60bec7c3c3d5
Michael McDonald,"5' 11""",205 lbs.,--,Orthodox,"Feb 06, 1965",http://ufcstats.com/fighter-details/d52ef694108f8235
Michael McDonald,"5' 9""",135 lbs.,"70""",Orthodox,"Jan 15, 1991",http://ufcstats.com/fighter-details/d0314416a7f26527
Michael Morales,"6' 0""",170 lbs.,"79""",Orthodox,"Jun 24, 1999",http://ufcstats.com/fighter-details/c32aeb1a59e6272d
Michael Page,"6' 2""",170 lbs.,--,,"Apr 07, 1987",http://ufcstats.com/fighter-details/a67d071163962af8
Michael Parkin,--,265 lbs.,--,,"Oct 02, 1995",http://ufcstats.com/fighter-details/0d5cc0170c1a7e71
Michael Patt,"6' 0""",205 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/83d0de122f2f9664
Michael Trizano,"5' 11""",145 lbs.,"71""",Orthodox,"Dec 31, 1991",http://ufcstats.com/fighter-details/5bf31a46becc1204
Michal Figlak,"5' 10""",155 lbs.,--,,"Aug 15, 1996",http://ufcstats.com/fighter-details/b4c57a8c2b773e82
Michal Martinek,"6' 2""",230 lbs.,--,Southpaw,"Apr 19, 1990",http://ufcstats.com/fighter-details/9acf42aebe9bb895
Michal Oleksiejczuk,"6' 0""",205 lbs.,"74""",Southpaw,"Feb 22, 1995",http://ufcstats.com/fighter-details/0d65c432720accb9
Micheal Gillmore,"5' 11""",170 lbs.,"72""",Orthodox,"Mar 28, 1987",http://ufcstats.com/fighter-details/ce175eaafe867d1f
Michel Batista,"6' 3""",260 lbs.,--,Orthodox,"Apr 20, 1984",http://ufcstats.com/fighter-details/34218661c44ed55d
Michel Pereira,"6' 1""",170 lbs.,"73""",Orthodox,"Oct 06, 1993",http://ufcstats.com/fighter-details/595db60957de51d3
Michel Prazeres,"5' 6""",170 lbs.,"67""",Orthodox,"Jul 25, 1981",http://ufcstats.com/fighter-details/e51fcd9cd84c0b93
Michel Quinones,"5' 10""",155 lbs.,"73""",Orthodox,"Dec 22, 1984",http://ufcstats.com/fighter-details/5e84a859c6a82288
Michelle Maher,--,145 lbs.,--,,--,http://ufcstats.com/fighter-details/118463dd8db16e7f
Michelle Waterson,"5' 3""",115 lbs.,"62""",Orthodox,"Jan 06, 1986",http://ufcstats.com/fighter-details/eb04b9d31e938edb
Michihiro Omigawa,"5' 6""",145 lbs.,"68""",Orthodox,"Dec 19, 1975",http://ufcstats.com/fighter-details/9f842be1a5337be6
Michinori Tanaka,"5' 5""",135 lbs.,"67""",Orthodox,"Oct 04, 1990",http://ufcstats.com/fighter-details/64788ee44b062ded
Michiyoshi Ohara,"5' 10""",205 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/6a8a06b542e1516d
Mickael Lebout,"5' 11""",155 lbs.,"73""",Orthodox,"Aug 16, 1987",http://ufcstats.com/fighter-details/c575ab451e3c5b1d
Mickey Gall,"6' 2""",170 lbs.,"74""",Switch,"Jan 22, 1992",http://ufcstats.com/fighter-details/9e50097a89442158
Micol Di Segni,"5' 3""",115 lbs.,"60""",Orthodox,"Dec 29, 1987",http://ufcstats.com/fighter-details/8126e4dff0cdf69e
Miesha Tate,"5' 6""",135 lbs.,"65""",Orthodox,"Aug 18, 1986",http://ufcstats.com/fighter-details/b96619b3acd7d9da
Miguel Baeza,"6' 2""",170 lbs.,"74""",Orthodox,"Aug 23, 1992",http://ufcstats.com/fighter-details/82d4c957649faf9b
Miguel Cosio,"6' 4""",205 lbs.,--,,--,http://ufcstats.com/fighter-details/d150c6fbdb7687f4
Miguel Linares,--,--,--,,--,http://ufcstats.com/fighter-details/18c49685296c60e6
Miguel Torres,"5' 9""",135 lbs.,"76""",Orthodox,"Jan 18, 1981",http://ufcstats.com/fighter-details/33b2f68ef95252e0
Miika Mehmet,--,205 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/41dca66f9dadfc86
Mike Aina,"5' 9""",155 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/9e3dbb9c68ed5d1a
Mike Altman,"5' 10""",185 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/c11036da9162cb5f
Mike Bencic,"6' 0""",215 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/a71feb7ea7592a71
Mike Bourke,"6' 0""",275 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/dfdd0c5dd0d4bc23
Mike Breeden,"5' 10""",155 lbs.,"70""",Orthodox,"Apr 21, 1989",http://ufcstats.com/fighter-details/d80ee110748171ac
Mike Bronzoulis,"6' 0""",155 lbs.,--,,"Jan 05, 1979",http://ufcstats.com/fighter-details/df3c39573d01f55b
Mike Brown,"5' 6""",145 lbs.,"70""",Orthodox,"Sep 08, 1975",http://ufcstats.com/fighter-details/e0b74df14f52cd15
Mike Budnik,"5' 9""",145 lbs.,"68""",Orthodox,"Aug 08, 1974",http://ufcstats.com/fighter-details/b98209144b63ae26
Mike Campbell,"5' 9""",155 lbs.,--,Southpaw,--,http://ufcstats.com/fighter-details/f5585e675af7afd4
Mike Ciesnolevicz,"6' 0""",235 lbs.,--,Orthodox,"Oct 28, 1979",http://ufcstats.com/fighter-details/51b0bb73a1da34bc
Mike Cook,"6' 1""",205 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/3ab0df1ddd5f1dc2
Mike Davis,--,--,--,,--,http://ufcstats.com/fighter-details/c8661e204c66f325
Mike Davis,"6' 0""",155 lbs.,"72""",Orthodox,"Oct 07, 1992",http://ufcstats.com/fighter-details/fb3e61720be4690c
Mike de la Torre,"5' 11""",145 lbs.,"71""",Orthodox,"Sep 22, 1986",http://ufcstats.com/fighter-details/1971869b7e054261
Mike Dolce,"5' 11""",185 lbs.,--,,"Apr 15, 1976",http://ufcstats.com/fighter-details/29b5791e51e7e832
Mike Easton,"5' 6""",135 lbs.,"70""",Southpaw,"Jan 25, 1984",http://ufcstats.com/fighter-details/bc7230f231701d66
Mike French,"5' 10""",145 lbs.,--,,"May 29, 1975",http://ufcstats.com/fighter-details/756f45905fb20cb5
